BarIndex,Time,Quadruplet,TrajectoryCluster,Archetype,ExpectancyFamily,Count,ConditionalProbability,FinalTransition,MeanNextRunLength,ImmediateFailurePct,DirectionalContinuationPct,DominantNextArchetype,RegimeMigrationProbability,IsSelfLoopDominant,Implication,ActionBias
2304,2026-05-11 11:05:00,Directional->Directional->Unresolved->Unresolved,2,Stable Compression Basin,Mixed,1,100.0,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2305,2026-05-11 11:10:00,Directional->Unresolved->Unresolved->Unresolved,-1,Unknown,Unknown,0,0.0,Unresolved->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
2306,2026-05-11 11:15:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2307,2026-05-11 11:20:00,Unresolved->Unresolved->Directional->Unresolved,-1,Unknown,Unknown,0,0.0,Directional->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
2308,2026-05-11 11:25:00,Unresolved->Directional->Unresolved->Unresolved,-1,Unknown,Unknown,0,0.0,Unresolved->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
2309,2026-05-11 11:30:00,Directional->Unresolved->Unresolved->Unresolved,-1,Unknown,Unknown,0,0.0,Unresolved->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
2310,2026-05-11 11:35:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2311,2026-05-11 11:40:00,Unresolved->Unresolved->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,5,71.43,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2312,2026-05-11 11:45:00,Unresolved->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,3,50.0,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2313,2026-05-11 11:50:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2314,2026-05-11 11:55:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2315,2026-05-11 12:00:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2316,2026-05-11 12:05:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2317,2026-05-11 12:10:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2318,2026-05-11 12:15:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2319,2026-05-11 12:20:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2320,2026-05-11 12:25:00,Directional->Directional->Directional->Directional,3,Directional Continuation / Sponsor Release,Mixed,8,66.67,Directional->Directional,0.0,0.0,0.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2321,2026-05-11 12:30:00,Directional->Directional->Directional->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,3,25.0,Directional->Degrading,2.2,70.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2322,2026-05-11 12:35:00,Directional->Directional->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,33.33,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2323,2026-05-11 12:40:00,Directional->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,3,100.0,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2324,2026-05-11 12:45:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2325,2026-05-11 12:50:00,Degrading->Degrading->Degrading->Balance,1,Unstable Rotational Balance,ImmediateFailure,1,7.14,Degrading->Balance,1.0,100.0,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
2326,2026-05-11 12:55:00,Degrading->Degrading->Balance->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,1,50.0,Balance->Degrading,1.5,50.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2327,2026-05-11 13:00:00,Degrading->Balance->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,66.67,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2328,2026-05-11 13:05:00,Balance->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,2,100.0,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2329,2026-05-11 13:10:00,Degrading->Degrading->Unresolved->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,1,16.67,Unresolved->Degrading,1.82,63.64,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2330,2026-05-11 13:15:00,Degrading->Unresolved->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,1,33.33,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2331,2026-05-11 13:20:00,Unresolved->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,50.0,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2332,2026-05-11 13:25:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2333,2026-05-11 13:30:00,Degrading->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,3,21.43,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2334,2026-05-11 13:35:00,Degrading->Degrading->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,4,66.67,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2335,2026-05-11 13:40:00,Degrading->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,7,58.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2336,2026-05-11 13:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2337,2026-05-11 13:50:00,Unresolved->Unresolved->Unresolved->Balance,1,Unstable Rotational Balance,ImmediateFailure,10,4.81,Unresolved->Balance,1.63,63.16,0.0,Stable Compression Basin,0.5158730158730159,0,Auction is rotating unstably. Balance is present but fragile. Expect churn and false resolution attempts.,Avoid directional commitment; wait for cleaner incubation or release.
2338,2026-05-11 13:55:00,Unresolved->Unresolved->Balance->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,10,66.67,Balance->Unresolved,7.26,21.05,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2339,2026-05-11 14:00:00,Unresolved->Balance->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,10,83.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2340,2026-05-12 06:35:00,Balance->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,14,87.5,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2341,2026-05-12 06:40:00,Unresolved->Unresolved->Unresolved->Directional,3,Directional Continuation / Sponsor Release,DirectionalContinuation,6,2.88,Unresolved->Directional,3.13,25.0,75.0,Directional Continuation / Sponsor Release,0.5235294117647059,1,"Auction shows directional continuation structure. Sponsor release is active, but degradation must be monitored.",Continuation favored while degradation remains contained.
2342,2026-05-12 06:45:00,Unresolved->Unresolved->Directional->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,2,28.57,Directional->Degrading,2.2,70.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2343,2026-05-12 06:50:00,Unresolved->Directional->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,1,50.0,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2344,2026-05-12 06:55:00,Directional->Degrading->Degrading->Unresolved,-1,Unknown,Unknown,0,0.0,Degrading->Unresolved,0.0,0.0,0.0,Unknown,0.4854771784232365,1,No inference rule available.,No action bias.
2345,2026-05-12 07:00:00,Degrading->Degrading->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,4,66.67,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2346,2026-05-12 07:05:00,Degrading->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,7,58.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2347,2026-05-12 07:10:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2348,2026-05-12 07:15:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2349,2026-05-12 07:20:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2350,2026-05-12 07:25:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2351,2026-05-12 07:30:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2352,2026-05-12 07:35:00,Unresolved->Unresolved->Unresolved->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,5,2.4,Unresolved->Degrading,1.82,63.64,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2353,2026-05-12 07:40:00,Unresolved->Unresolved->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,28.57,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2354,2026-05-12 07:45:00,Unresolved->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,50.0,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2355,2026-05-12 07:50:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2356,2026-05-12 07:55:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2357,2026-05-12 08:00:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2358,2026-05-12 08:05:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2359,2026-05-12 08:10:00,Degrading->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,3,21.43,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2360,2026-05-12 08:15:00,Degrading->Degrading->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,4,66.67,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2361,2026-05-12 08:20:00,Degrading->Unresolved->Unresolved->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,2,16.67,Unresolved->Degrading,1.82,63.64,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2362,2026-05-12 08:25:00,Unresolved->Unresolved->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,28.57,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2363,2026-05-12 08:30:00,Unresolved->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,1,25.0,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2364,2026-05-12 08:35:00,Degrading->Degrading->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,4,66.67,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2365,2026-05-12 08:40:00,Degrading->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,7,58.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2366,2026-05-12 08:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2367,2026-05-12 08:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2368,2026-05-12 08:55:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
2369,2026-05-12 09:00:00,Unresolved->Unresolved->Unresolved->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,5,2.4,Unresolved->Degrading,1.82,63.64,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2370,2026-05-12 09:05:00,Unresolved->Unresolved->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,28.57,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2371,2026-05-12 09:10:00,Unresolved->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,1,25.0,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2372,2026-05-12 09:15:00,Degrading->Degrading->Unresolved->Unresolved,2,Stable Compression Basin,DegradationCycle,4,66.67,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
2373,2026-05-12 09:20:00,Degrading->Unresolved->Unresolved->Degrading,0,Sponsor Exhaustion Collapse,ImmediateFailure,2,16.67,Unresolved->Degrading,1.82,63.64,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2374,2026-05-12 09:25:00,Unresolved->Unresolved->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,28.57,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2375,2026-05-12 09:30:00,Unresolved->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,2,50.0,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2376,2026-05-12 09:35:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2377,2026-05-12 09:40:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2378,2026-05-12 09:45:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2379,2026-05-12 09:50:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2380,2026-05-12 09:55:00,Degrading->Degrading->Degrading->Degrading,0,Sponsor Exhaustion Collapse,DegradationCycle,9,64.29,Degrading->Degrading,0.0,0.0,0.0,Sponsor Exhaustion Collapse,0.4884393063583815,1,Sponsor structure is deteriorating. Expect degradation persistence or exhaustion behavior. Avoid treating directional movement as durable.,Avoid continuation entries; monitor for failed breakout or exhaustion.
2381,2026-05-12 10:00:00,Degrading->Degrading->Degrading->Unresolved,2,Stable Compression Basin,PersistentNonDirectional,3,21.43,Degrading->Unresolved,5.53,29.41,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
