APVA Node Flow Study v0.1
========================================================================================================
Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Node count: 34
Category count: 4

1. Node Category Assignment
StateAgeNode | NodeCategory | ImportanceScore | ReliabilityScore
ReassertionProcessing_Age3 | DestructiveRotation_Age1 | 1 | 100.00%
ReassertionProcessing_Age3 | DestructiveRotation_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | DestructiveRotation_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | ExhaustionPersistence_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | ExhaustionPersistence_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | ExhaustionPersistence_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | ExhaustionPersistence_Age4 | 0 | 0.00%
ReassertionProcessing_Age3 | ExhaustionPersistence_Age5 | 0 | 0.00%
ReassertionProcessing_Age3 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age3 | MixedStructure_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | MixedStructure_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | MixedStructure_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | MixedStructure_Age4 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age11-20 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age4 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age5 | 0 | 0.00%
ReassertionProcessing_Age3 | NeutralProcessing_Age6-10 | 0 | 0.00%
ReassertionProcessing_Age3 | ReassertionProcessing_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | ReassertionProcessing_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | ReassertionProcessing_Age3 | 0 | 0.00%
ReassertionProcessing_Age3 | RecoveryResolution_Age1 | 0 | 0.00%
ReassertionProcessing_Age3 | RecoveryResolution_Age2 | 0 | 0.00%
ReassertionProcessing_Age3 | RecoveryResolution_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 26 | 56.52%
RecoveryResolution_Age1 | CompressionProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age1 | CompressionProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | CompressionProcessing_Age4 | 0 | 0.00%
RecoveryResolution_Age1 | CompressionProcessing_Age5 | 0 | 0.00%
RecoveryResolution_Age1 | CompressionProcessing_Age6-10 | 0 | 0.00%
RecoveryResolution_Age1 | ConstructiveEmergence_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | DecayToNeutral_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | DestructiveRotation_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | DestructiveRotation_Age2 | 0 | 0.00%
RecoveryResolution_Age1 | DestructiveRotation_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | ExhaustionPersistence_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | ExhaustionPersistence_Age2 | 0 | 0.00%
RecoveryResolution_Age1 | ExhaustionPersistence_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | ExhaustionPersistence_Age4 | 0 | 0.00%
RecoveryResolution_Age1 | ExhaustionPersistence_Age5 | 0 | 0.00%
RecoveryResolution_Age1 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
RecoveryResolution_Age1 | MixedStructure_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | MixedStructure_Age2 | 0 | 0.00%
RecoveryResolution_Age1 | MixedStructure_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | MixedStructure_Age4 | 0 | 0.00%
RecoveryResolution_Age1 | NeutralProcessing_Age1 | 7 | 15.22%
RecoveryResolution_Age1 | NeutralProcessing_Age11-20 | 0 | 0.00%
RecoveryResolution_Age1 | NeutralProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age1 | NeutralProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | NeutralProcessing_Age4 | 0 | 0.00%
RecoveryResolution_Age1 | NeutralProcessing_Age5 | 0 | 0.00%
RecoveryResolution_Age1 | NeutralProcessing_Age6-10 | 0 | 0.00%
RecoveryResolution_Age1 | ReassertionProcessing_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | ReassertionProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age1 | ReassertionProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age1 | RecoveryResolution_Age1 | 0 | 0.00%
RecoveryResolution_Age1 | RecoveryResolution_Age2 | 13 | 28.26%
RecoveryResolution_Age1 | RecoveryResolution_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | CompressionProcessing_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | CompressionProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | CompressionProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | CompressionProcessing_Age4 | 0 | 0.00%
RecoveryResolution_Age2 | CompressionProcessing_Age5 | 0 | 0.00%
RecoveryResolution_Age2 | CompressionProcessing_Age6-10 | 0 | 0.00%
RecoveryResolution_Age2 | ConstructiveEmergence_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | DecayToNeutral_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | DestructiveRotation_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | DestructiveRotation_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | DestructiveRotation_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | ExhaustionPersistence_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | ExhaustionPersistence_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | ExhaustionPersistence_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | ExhaustionPersistence_Age4 | 0 | 0.00%
RecoveryResolution_Age2 | ExhaustionPersistence_Age5 | 0 | 0.00%
RecoveryResolution_Age2 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
RecoveryResolution_Age2 | MixedStructure_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | MixedStructure_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | MixedStructure_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | MixedStructure_Age4 | 0 | 0.00%
RecoveryResolution_Age2 | NeutralProcessing_Age1 | 4 | 30.77%
RecoveryResolution_Age2 | NeutralProcessing_Age11-20 | 0 | 0.00%
RecoveryResolution_Age2 | NeutralProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | NeutralProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | NeutralProcessing_Age4 | 0 | 0.00%
RecoveryResolution_Age2 | NeutralProcessing_Age5 | 0 | 0.00%
RecoveryResolution_Age2 | NeutralProcessing_Age6-10 | 0 | 0.00%
RecoveryResolution_Age2 | ReassertionProcessing_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | ReassertionProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | ReassertionProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age2 | RecoveryResolution_Age1 | 0 | 0.00%
RecoveryResolution_Age2 | RecoveryResolution_Age2 | 0 | 0.00%
RecoveryResolution_Age2 | RecoveryResolution_Age3 | 9 | 69.23%
RecoveryResolution_Age3 | CompressionProcessing_Age1 | 7 | 77.78%
RecoveryResolution_Age3 | CompressionProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | CompressionProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age3 | CompressionProcessing_Age4 | 0 | 0.00%
RecoveryResolution_Age3 | CompressionProcessing_Age5 | 0 | 0.00%
RecoveryResolution_Age3 | CompressionProcessing_Age6-10 | 0 | 0.00%
RecoveryResolution_Age3 | ConstructiveEmergence_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | DecayToNeutral_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | DestructiveRotation_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | DestructiveRotation_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | DestructiveRotation_Age3 | 0 | 0.00%
RecoveryResolution_Age3 | ExhaustionPersistence_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | ExhaustionPersistence_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | ExhaustionPersistence_Age3 | 0 | 0.00%
RecoveryResolution_Age3 | ExhaustionPersistence_Age4 | 0 | 0.00%
RecoveryResolution_Age3 | ExhaustionPersistence_Age5 | 0 | 0.00%
RecoveryResolution_Age3 | ExhaustionPersistence_Age6-10 | 0 | 0.00%
RecoveryResolution_Age3 | MixedStructure_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | MixedStructure_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | MixedStructure_Age3 | 0 | 0.00%
RecoveryResolution_Age3 | MixedStructure_Age4 | 0 | 0.00%
RecoveryResolution_Age3 | NeutralProcessing_Age1 | 2 | 22.22%
RecoveryResolution_Age3 | NeutralProcessing_Age11-20 | 0 | 0.00%
RecoveryResolution_Age3 | NeutralProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | NeutralProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age3 | NeutralProcessing_Age4 | 0 | 0.00%
RecoveryResolution_Age3 | NeutralProcessing_Age5 | 0 | 0.00%
RecoveryResolution_Age3 | NeutralProcessing_Age6-10 | 0 | 0.00%
RecoveryResolution_Age3 | ReassertionProcessing_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | ReassertionProcessing_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | ReassertionProcessing_Age3 | 0 | 0.00%
RecoveryResolution_Age3 | RecoveryResolution_Age1 | 0 | 0.00%
RecoveryResolution_Age3 | RecoveryResolution_Age2 | 0 | 0.00%
RecoveryResolution_Age3 | RecoveryResolution_Age3 | 0 | 0.00%

3. Category Flow Matrix
SourceCategory | DestinationCategory | Count | Probability
Core Node | Core Node | 450 | 60.24%
Core Node | Insufficient Node | 7 | 0.94%
Core Node | Secondary Node | 103 | 13.79%
Core Node | Transition Node | 0 | 0.00%
Core Node | Weak Node | 187 | 25.03%
Insufficient Node | Core Node | 54 | 16.82%
Insufficient Node | Insufficient Node | 148 | 46.11%
Insufficient Node | Secondary Node | 66 | 20.56%
Insufficient Node | Transition Node | 0 | 0.00%
Insufficient Node | Weak Node | 53 | 16.51%
Secondary Node | Core Node | 89 | 21.34%
Secondary Node | Insufficient Node | 49 | 11.75%
Secondary Node | Secondary Node | 153 | 36.69%
Secondary Node | Transition Node | 0 | 0.00%
Secondary Node | Weak Node | 126 | 30.22%
Transition Node | Core Node | 0 | 0.00%
Transition Node | Insufficient Node | 0 | 0.00%
Transition Node | Secondary Node | 0 | 0.00%
Transition Node | Transition Node | 0 | 0.00%
Transition Node | Weak Node | 0 | 0.00%
Weak Node | Core Node | 154 | 34.68%
Weak Node | Insufficient Node | 117 | 26.35%
Weak Node | Secondary Node | 96 | 21.62%
Weak Node | Transition Node | 0 | 0.00%
Weak Node | Weak Node | 77 | 17.34%

4. Flow Balance
Category | InboundTransitions | OutboundTransitions | NetFlow
Core Node | 747 | 747 | 0
Secondary Node | 418 | 417 | 1
Transition Node | 0 | 0 | 0
Weak Node | 443 | 444 | -1
Insufficient Node | 321 | 321 | 0

5. Excursion Analysis
ExcursionCount | ExcursionProbability | MeanExcursionDuration | MedianExcursionDuration | MaximumExcursionDuration
103 | 13.79% | 5.97 | 5.00 | 23

6. Return Analysis
ReturnCount | ReturnProbability | MeanReturnDuration | MedianReturnDuration
264 | 99.62% | 4.54 | 3.00

7. Transition Pathways
Depth | Path | PathCount | PathProbability
2 | Core -> Core | 450 | 23.33%
2 | Core -> Weak | 187 | 9.69%
2 | Weak -> Core | 154 | 7.98%
2 | Secondary -> Secondary | 153 | 7.93%
2 | Insufficient -> Insufficient | 148 | 7.67%
2 | Secondary -> Weak | 126 | 6.53%
2 | Weak -> Insufficient | 117 | 6.07%
2 | Core -> Secondary | 103 | 5.34%
2 | Weak -> Secondary | 96 | 4.98%
2 | Secondary -> Core | 89 | 4.61%
2 | Weak -> Weak | 77 | 3.99%
2 | Insufficient -> Secondary | 66 | 3.42%
2 | Insufficient -> Core | 54 | 2.80%
2 | Insufficient -> Weak | 53 | 2.75%
2 | Secondary -> Insufficient | 49 | 2.54%
2 | Core -> Insufficient | 7 | 0.36%
3 | Core -> Core -> Core | 275 | 14.26%
3 | Core -> Core -> Weak | 90 | 4.67%
3 | Weak -> Core -> Core | 88 | 4.56%
3 | Core -> Weak -> Core | 85 | 4.41%
3 | Core -> Core -> Secondary | 82 | 4.25%
3 | Secondary -> Secondary -> Secondary | 82 | 4.25%
3 | Insufficient -> Insufficient -> Insufficient | 77 | 3.99%
3 | Core -> Secondary -> Secondary | 57 | 2.96%
3 | Secondary -> Core -> Core | 57 | 2.96%
3 | Weak -> Core -> Weak | 57 | 2.96%
3 | Secondary -> Weak -> Insufficient | 52 | 2.70%
3 | Secondary -> Secondary -> Weak | 39 | 2.02%
3 | Weak -> Secondary -> Core | 39 | 2.02%
3 | Core -> Weak -> Insufficient | 38 | 1.97%
3 | Secondary -> Insufficient -> Insufficient | 36 | 1.87%
3 | Secondary -> Weak -> Secondary | 35 | 1.82%
3 | Weak -> Insufficient -> Insufficient | 35 | 1.82%
3 | Core -> Weak -> Secondary | 34 | 1.76%
3 | Core -> Secondary -> Weak | 31 | 1.61%
3 | Insufficient -> Insufficient -> Secondary | 31 | 1.61%
3 | Core -> Weak -> Weak | 30 | 1.56%
3 | Insufficient -> Core -> Core | 30 | 1.56%
3 | Insufficient -> Secondary -> Core | 30 | 1.56%
3 | Weak -> Secondary -> Weak | 30 | 1.56%
3 | Weak -> Weak -> Core | 30 | 1.56%
3 | Weak -> Insufficient -> Secondary | 29 | 1.50%
3 | Weak -> Insufficient -> Core | 28 | 1.45%
3 | Insufficient -> Secondary -> Weak | 26 | 1.35%
3 | Weak -> Weak -> Weak | 26 | 1.35%
3 | Secondary -> Weak -> Core | 25 | 1.30%
3 | Weak -> Insufficient -> Weak | 25 | 1.30%
3 | Secondary -> Core -> Weak | 24 | 1.24%
3 | Insufficient -> Insufficient -> Core | 20 | 1.04%
3 | Insufficient -> Insufficient -> Weak | 20 | 1.04%
3 | Secondary -> Secondary -> Insufficient | 20 | 1.04%
3 | Insufficient -> Weak -> Secondary | 18 | 0.93%
3 | Weak -> Secondary -> Insufficient | 18 | 0.93%
3 | Insufficient -> Core -> Weak | 16 | 0.83%
3 | Insufficient -> Weak -> Core | 14 | 0.73%
3 | Insufficient -> Weak -> Insufficient | 14 | 0.73%
3 | Secondary -> Weak -> Weak | 14 | 0.73%
3 | Weak -> Weak -> Insufficient | 12 | 0.62%
3 | Secondary -> Secondary -> Core | 11 | 0.57%
3 | Core -> Secondary -> Core | 9 | 0.47%
3 | Weak -> Secondary -> Secondary | 9 | 0.47%
3 | Weak -> Weak -> Secondary | 9 | 0.47%
3 | Insufficient -> Core -> Secondary | 8 | 0.41%
3 | Insufficient -> Weak -> Weak | 7 | 0.36%
3 | Weak -> Core -> Secondary | 7 | 0.36%
3 | Core -> Secondary -> Insufficient | 6 | 0.31%
3 | Secondary -> Core -> Secondary | 6 | 0.31%
3 | Insufficient -> Secondary -> Insufficient | 5 | 0.26%
3 | Insufficient -> Secondary -> Secondary | 5 | 0.26%
3 | Secondary -> Insufficient -> Secondary | 5 | 0.26%
3 | Core -> Insufficient -> Weak | 4 | 0.21%
3 | Secondary -> Insufficient -> Core | 4 | 0.21%
3 | Secondary -> Insufficient -> Weak | 4 | 0.21%
3 | Core -> Core -> Insufficient | 3 | 0.16%
3 | Core -> Insufficient -> Core | 2 | 0.10%
3 | Secondary -> Core -> Insufficient | 2 | 0.10%
3 | Weak -> Core -> Insufficient | 2 | 0.10%
3 | Core -> Insufficient -> Secondary | 1 | 0.05%
4 | Core -> Core -> Core -> Core | 163 | 8.46%
4 | Core -> Core -> Core -> Secondary | 77 | 4.00%
4 | Core -> Core -> Weak -> Core | 57 | 2.96%
4 | Core -> Core -> Secondary -> Secondary | 56 | 2.91%
4 | Weak -> Core -> Core -> Core | 56 | 2.91%
4 | Core -> Weak -> Core -> Core | 50 | 2.59%
4 | Secondary -> Secondary -> Secondary -> Secondary | 43 | 2.23%
4 | Insufficient -> Insufficient -> Insufficient -> Insufficient | 38 | 1.97%
4 | Secondary -> Core -> Core -> Core | 38 | 1.97%
4 | Core -> Secondary -> Secondary -> Secondary | 37 | 1.92%
4 | Core -> Core -> Core -> Weak | 34 | 1.76%
4 | Core -> Weak -> Core -> Weak | 32 | 1.66%
4 | Weak -> Core -> Core -> Weak | 31 | 1.61%
4 | Secondary -> Insufficient -> Insufficient -> Insufficient | 28 | 1.45%
4 | Weak -> Secondary -> Core -> Core | 27 | 1.40%
4 | Secondary -> Weak -> Insufficient -> Insufficient | 23 | 1.19%
4 | Secondary -> Secondary -> Secondary -> Weak | 21 | 1.09%
4 | Insufficient -> Secondary -> Core -> Core | 19 | 0.99%
4 | Insufficient -> Core -> Core -> Core | 18 | 0.93%
4 | Weak -> Secondary -> Insufficient -> Insufficient | 18 | 0.93%
4 | Core -> Weak -> Insufficient -> Core | 17 | 0.88%
4 | Insufficient -> Secondary -> Weak -> Insufficient | 17 | 0.88%
4 | Weak -> Core -> Weak -> Secondary | 17 | 0.88%
4 | Weak -> Core -> Weak -> Weak | 17 | 0.88%
4 | Core -> Core -> Secondary -> Weak | 16 | 0.83%
4 | Secondary -> Core -> Core -> Weak | 16 | 0.83%
4 | Secondary -> Secondary -> Secondary -> Insufficient | 16 | 0.83%
4 | Weak -> Insufficient -> Core -> Core | 16 | 0.83%
4 | Weak -> Weak -> Core -> Core | 16 | 0.83%
4 | Core -> Core -> Weak -> Insufficient | 15 | 0.78%
4 | Core -> Weak -> Weak -> Core | 15 | 0.78%
4 | Insufficient -> Insufficient -> Insufficient -> Secondary | 15 | 0.78%
4 | Insufficient -> Insufficient -> Secondary -> Core | 15 | 0.78%
4 | Secondary -> Secondary -> Insufficient -> Insufficient | 15 | 0.78%
4 | Secondary -> Weak -> Secondary -> Core | 15 | 0.78%
4 | Weak -> Insufficient -> Insufficient -> Secondary | 15 | 0.78%
4 | Weak -> Secondary -> Weak -> Insufficient | 15 | 0.78%
4 | Secondary -> Core -> Weak -> Core | 14 | 0.73%
4 | Secondary -> Weak -> Insufficient -> Secondary | 14 | 0.73%
4 | Weak -> Core -> Weak -> Insufficient | 14 | 0.73%
4 | Weak -> Weak -> Core -> Weak | 14 | 0.73%
4 | Weak -> Weak -> Weak -> Weak | 14 | 0.73%
4 | Core -> Secondary -> Secondary -> Weak | 13 | 0.67%
4 | Insufficient -> Insufficient -> Secondary -> Weak | 13 | 0.67%
4 | Secondary -> Secondary -> Weak -> Insufficient | 13 | 0.67%
4 | Secondary -> Weak -> Core -> Core | 13 | 0.67%
4 | Weak -> Secondary -> Weak -> Secondary | 13 | 0.67%
4 | Core -> Secondary -> Weak -> Core | 12 | 0.62%
4 | Core -> Weak -> Secondary -> Weak | 12 | 0.62%
4 | Insufficient -> Insufficient -> Core -> Core | 12 | 0.62%
4 | Insufficient -> Insufficient -> Insufficient -> Core | 12 | 0.62%
4 | Insufficient -> Insufficient -> Insufficient -> Weak | 12 | 0.62%
4 | Secondary -> Weak -> Secondary -> Weak | 12 | 0.62%
4 | Weak -> Insufficient -> Secondary -> Core | 12 | 0.62%
4 | Core -> Core -> Weak -> Secondary | 11 | 0.57%
4 | Core -> Weak -> Secondary -> Core | 11 | 0.57%
4 | Secondary -> Secondary -> Weak -> Secondary | 11 | 0.57%
4 | Weak -> Insufficient -> Insufficient -> Insufficient | 11 | 0.57%
4 | Weak -> Insufficient -> Secondary -> Weak | 11 | 0.57%
4 | Core -> Weak -> Secondary -> Insufficient | 10 | 0.52%
4 | Insufficient -> Weak -> Secondary -> Core | 10 | 0.52%
4 | Weak -> Insufficient -> Core -> Weak | 10 | 0.52%
4 | Weak -> Secondary -> Core -> Weak | 10 | 0.52%
4 | Insufficient -> Core -> Core -> Weak | 9 | 0.47%
4 | Insufficient -> Insufficient -> Weak -> Secondary | 9 | 0.47%
4 | Insufficient -> Weak -> Core -> Core | 9 | 0.47%
4 | Weak -> Core -> Weak -> Core | 9 | 0.47%
4 | Core -> Weak -> Insufficient -> Secondary | 8 | 0.42%
4 | Core -> Weak -> Insufficient -> Weak | 8 | 0.42%
4 | Secondary -> Secondary -> Weak -> Core | 8 | 0.42%
4 | Secondary -> Weak -> Insufficient -> Weak | 8 | 0.42%
4 | Weak -> Insufficient -> Weak -> Core | 8 | 0.42%
4 | Core -> Core -> Weak -> Weak | 7 | 0.36%
4 | Core -> Secondary -> Weak -> Insufficient | 7 | 0.36%
4 | Core -> Secondary -> Weak -> Secondary | 7 | 0.36%
4 | Secondary -> Secondary -> Core -> Core | 7 | 0.36%
4 | Secondary -> Secondary -> Weak -> Weak | 7 | 0.36%
4 | Secondary -> Weak -> Insufficient -> Core | 7 | 0.36%
4 | Weak -> Core -> Secondary -> Weak | 7 | 0.36%
4 | Weak -> Insufficient -> Insufficient -> Weak | 7 | 0.36%
4 | Weak -> Insufficient -> Weak -> Insufficient | 7 | 0.36%
4 | Weak -> Weak -> Insufficient -> Weak | 7 | 0.36%
4 | Weak -> Weak -> Weak -> Core | 7 | 0.36%
4 | Insufficient -> Secondary -> Core -> Weak | 6 | 0.31%
4 | Secondary -> Insufficient -> Insufficient -> Core | 6 | 0.31%
4 | Secondary -> Weak -> Core -> Secondary | 6 | 0.31%
4 | Secondary -> Weak -> Core -> Weak | 6 | 0.31%
4 | Weak -> Insufficient -> Weak -> Secondary | 6 | 0.31%
4 | Core -> Core -> Secondary -> Core | 5 | 0.26%
4 | Core -> Core -> Secondary -> Insufficient | 5 | 0.26%
4 | Core -> Secondary -> Weak -> Weak | 5 | 0.26%
4 | Core -> Weak -> Insufficient -> Insufficient | 5 | 0.26%
4 | Core -> Weak -> Weak -> Insufficient | 5 | 0.26%
4 | Core -> Weak -> Weak -> Secondary | 5 | 0.26%
4 | Core -> Weak -> Weak -> Weak | 5 | 0.26%
4 | Insufficient -> Core -> Weak -> Core | 5 | 0.26%
4 | Insufficient -> Core -> Weak -> Insufficient | 5 | 0.26%
4 | Insufficient -> Insufficient -> Core -> Weak | 5 | 0.26%
4 | Insufficient -> Insufficient -> Weak -> Insufficient | 5 | 0.26%
4 | Insufficient -> Weak -> Core -> Weak | 5 | 0.26%
4 | Secondary -> Core -> Secondary -> Weak | 5 | 0.26%
4 | Secondary -> Weak -> Secondary -> Secondary | 5 | 0.26%
4 | Secondary -> Weak -> Weak -> Core | 5 | 0.26%
4 | Weak -> Secondary -> Secondary -> Core | 5 | 0.26%
4 | Weak -> Weak -> Weak -> Insufficient | 5 | 0.26%
4 | Core -> Secondary -> Core -> Core | 4 | 0.21%
4 | Core -> Secondary -> Core -> Weak | 4 | 0.21%
4 | Core -> Secondary -> Secondary -> Insufficient | 4 | 0.21%
4 | Insufficient -> Core -> Secondary -> Core | 4 | 0.21%
4 | Insufficient -> Core -> Weak -> Weak | 4 | 0.21%
4 | Insufficient -> Secondary -> Core -> Secondary | 4 | 0.21%
4 | Insufficient -> Secondary -> Weak -> Core | 4 | 0.21%
4 | Insufficient -> Secondary -> Weak -> Secondary | 4 | 0.21%
4 | Insufficient -> Weak -> Insufficient -> Core | 4 | 0.21%
4 | Insufficient -> Weak -> Insufficient -> Insufficient | 4 | 0.21%
4 | Insufficient -> Weak -> Insufficient -> Secondary | 4 | 0.21%
4 | Insufficient -> Weak -> Secondary -> Weak | 4 | 0.21%
4 | Secondary -> Core -> Weak -> Insufficient | 4 | 0.21%
4 | Secondary -> Core -> Weak -> Secondary | 4 | 0.21%
4 | Secondary -> Secondary -> Core -> Weak | 4 | 0.21%
4 | Secondary -> Weak -> Weak -> Secondary | 4 | 0.21%
4 | Secondary -> Weak -> Weak -> Weak | 4 | 0.21%
4 | Weak -> Insufficient -> Secondary -> Secondary | 4 | 0.21%
4 | Weak -> Insufficient -> Weak -> Weak | 4 | 0.21%
4 | Weak -> Secondary -> Secondary -> Weak | 4 | 0.21%
4 | Core -> Secondary -> Insufficient -> Core | 3 | 0.16%
4 | Insufficient -> Core -> Core -> Secondary | 3 | 0.16%
4 | Insufficient -> Core -> Secondary -> Weak | 3 | 0.16%
4 | Insufficient -> Insufficient -> Core -> Secondary | 3 | 0.16%
4 | Insufficient -> Insufficient -> Weak -> Core | 3 | 0.16%
4 | Insufficient -> Insufficient -> Weak -> Weak | 3 | 0.16%
4 | Insufficient -> Weak -> Secondary -> Insufficient | 3 | 0.16%
4 | Insufficient -> Weak -> Weak -> Core | 3 | 0.16%
4 | Insufficient -> Weak -> Weak -> Weak | 3 | 0.16%
4 | Secondary -> Insufficient -> Core -> Secondary | 3 | 0.16%
4 | Secondary -> Insufficient -> Weak -> Secondary | 3 | 0.16%
4 | Secondary -> Weak -> Secondary -> Insufficient | 3 | 0.16%
4 | Weak -> Weak -> Insufficient -> Secondary | 3 | 0.16%
4 | Weak -> Weak -> Secondary -> Core | 3 | 0.16%
4 | Core -> Core -> Insufficient -> Weak | 2 | 0.10%
4 | Core -> Insufficient -> Weak -> Core | 2 | 0.10%
4 | Core -> Insufficient -> Weak -> Insufficient | 2 | 0.10%
4 | Core -> Secondary -> Secondary -> Core | 2 | 0.10%
4 | Core -> Weak -> Core -> Insufficient | 2 | 0.10%
4 | Insufficient -> Core -> Weak -> Secondary | 2 | 0.10%
4 | Insufficient -> Insufficient -> Secondary -> Insufficient | 2 | 0.10%
4 | Insufficient -> Secondary -> Insufficient -> Insufficient | 2 | 0.10%
4 | Insufficient -> Secondary -> Insufficient -> Secondary | 2 | 0.10%
4 | Insufficient -> Secondary -> Secondary -> Core | 2 | 0.10%
4 | Insufficient -> Secondary -> Secondary -> Secondary | 2 | 0.10%
4 | Insufficient -> Weak -> Insufficient -> Weak | 2 | 0.10%
4 | Secondary -> Core -> Core -> Secondary | 2 | 0.10%
4 | Secondary -> Core -> Weak -> Weak | 2 | 0.10%
4 | Secondary -> Insufficient -> Secondary -> Core | 2 | 0.10%
4 | Secondary -> Insufficient -> Secondary -> Weak | 2 | 0.10%
4 | Secondary -> Secondary -> Insufficient -> Secondary | 2 | 0.10%
4 | Secondary -> Secondary -> Insufficient -> Weak | 2 | 0.10%
4 | Secondary -> Secondary -> Secondary -> Core | 2 | 0.10%
4 | Weak -> Insufficient -> Core -> Secondary | 2 | 0.10%
4 | Weak -> Insufficient -> Insufficient -> Core | 2 | 0.10%
4 | Weak -> Insufficient -> Secondary -> Insufficient | 2 | 0.10%
4 | Weak -> Weak -> Insufficient -> Insufficient | 2 | 0.10%
4 | Weak -> Weak -> Secondary -> Insufficient | 2 | 0.10%
4 | Weak -> Weak -> Secondary -> Secondary | 2 | 0.10%
4 | Weak -> Weak -> Secondary -> Weak | 2 | 0.10%
4 | Core -> Core -> Core -> Insufficient | 1 | 0.05%
4 | Core -> Core -> Insufficient -> Core | 1 | 0.05%
4 | Core -> Insufficient -> Core -> Core | 1 | 0.05%
4 | Core -> Insufficient -> Core -> Weak | 1 | 0.05%
4 | Core -> Insufficient -> Secondary -> Core | 1 | 0.05%
4 | Core -> Secondary -> Core -> Secondary | 1 | 0.05%
4 | Core -> Secondary -> Insufficient -> Insufficient | 1 | 0.05%
4 | Core -> Secondary -> Insufficient -> Secondary | 1 | 0.05%
